model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MIQP_Gurobi,100,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.013207343225884223,0.0320850154097145,0.45888595673293314,1.8465637727931652,-0.01210845483170727,0.043317262868838524,0.039230328961985084,0.0040869339068534405,0.5378842320856017,0.13928489825946322,45.76003726609573,0.45760037266095727,0.6130055678269517,0.76,0.6934972160865241,24,24,1.2153582572937012,0.004031364339671279,True
Layered,100,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.013685575678675265,0.0312030027974582,1.1200799101473742,2.112039018296788,-0.012224469765315833,0.04865851307583591,0.039230328961985084,0.009428184113850824,0.5354871674410734,0.04925431192627564,44.066838426724686,0.44066838426724686,0.7015537204156519,0.77,0.649223139792174,23,23,2.4233667850494385,0.003822809389489124,True
Stratified,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.010757999570463977,0.026185616437346102,1.222262226874903,1.9636802173895818,-0.011303358080004579,0.0477522730422959,0.039230328961985084,0.008521944080310817,0.4455389306855346,0.1396953397110653,52.27497468868531,0.4181997975094825,0.3794510062893552,1.0,0.8102744968553224,0,0,0.35103583335876465,,
MarketCap,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.010811041801639453,0.026996655513968862,1.109880939941993,1.9919857565603638,-0.010406116878713588,0.0472783263947012,0.039230328961985084,0.008047997432716114,0.43494291907800886,0.1308673347031104,56.00290407647128,0.44802323261177024,0.36383703990916705,1.0,0.8180814800454165,0,0,0.3262472152709961,,
Contribution,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.028732700763974835,0.04377662491705509,-1.2004471074595295,1.0855611212004521,-0.020861691180474685,0.025823407366106554,0.039230328961985084,-0.01340692159587853,0.7005950914382886,0.279851356978919,20.899779547971132,0.16719823638376904,0.5490770349132397,0.928,0.7254614825433802,9,9,0.3741140365600586,,
LASSO,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.00749102366478854,0.029181118036260546,-0.5685737829316339,1.4868141780823663,-0.017566491193772023,0.03514292963702581,0.039230328961985084,-0.004087399324959273,0.526136933325632,0.13923669796574,52.65186259728512,0.42121490077828094,0.8068131297279569,0.576,0.5965934351360216,53,53,2.305551290512085,,
MIQP_Gurobi,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.0105142876918183,0.028301447137427726,-0.646147459132613,1.4761577067839562,-0.01632221411058386,0.034715849589053605,0.039230328961985084,-0.004514479372931479,0.5034767937055654,0.12575051623380235,51.81520308030195,0.4145216246424156,0.6723415973335949,0.776,0.6638292013332026,28,28,1.235907793045044,0.0021162057916055094,True
Layered,125,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.01184795877078987,0.02927429868778743,-0.061600512852166285,1.675423647652224,-0.014430259637357069,0.039023962859636496,0.039230328961985084,-0.00020636610234858743,0.5271248522099004,0.04968753270395467,49.25537858731566,0.3940430286985253,0.6631177672692756,0.792,0.6684411163653622,26,26,2.561922788619995,0.0023625637284462545,True
Stratified,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.009532796049211345,0.026379569224043605,0.4938413945031745,1.7969547971711428,-0.013196047081601568,0.04283420702379126,0.039230328961985084,0.003603878061806176,0.4190597936312933,0.1322518514746715,57.225557421099936,0.38150371614066625,0.40846835412939964,1.0,0.7957658229353002,0,0,0.4235043525695801,,
MarketCap,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.009768690160649459,0.0255818795350513,1.0632082293777274,1.9500527392589804,-0.009130786381414466,0.046539729930078044,0.039230328961985084,0.007309400968092961,0.4065185887207695,0.1311573704561362,57.93133251925646,0.38620888346170973,0.41359674050605144,1.0,0.7932016297469743,0,0,0.4310722351074219,,
Contribution,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.02669805565229769,0.04218770197931749,-1.0367429719214893,1.1622605447413688,-0.018115930756961295,0.028057901849813494,0.039230328961985084,-0.01117242711217159,0.6981964421421475,0.28167146484440236,24.345529246240375,0.16230352830826916,0.34598806556913286,0.9533333333333334,0.8270059672154335,7,7,0.40273380279541016,,
LASSO,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.007292270267628352,0.029443441414969834,-0.6895862290573231,1.4503885410987123,-0.018078953376777656,0.03418678433208955,0.039230328961985084,-0.0050435446298955355,0.4875441781303731,0.13435830687267497,55.074320137422184,0.36716213424948124,0.7720351047589948,0.6066666666666667,0.6139824476205026,59,59,2.8263444900512695,,
MIQP_Gurobi,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.011398496758638785,0.02551174052305953,-0.9948534599871132,1.3858017612709406,-0.014936006232417757,0.03285599970023645,0.039230328961985084,-0.006374329261748635,0.5161934134458552,0.14047537801038054,50.06688129451431,0.3337792086300954,0.7523692117700429,0.72,0.6238153941149785,42,42,1.3531765937805176,0.00262219802631015,True
Layered,150,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.012598975182621607,0.027179630684445674,0.036224974513967514,1.6982762287487814,-0.013137116722501077,0.039739086927048195,0.039230328961985084,0.0005087579650631113,0.5178200691833307,0.0520953534826154,48.42120534582085,0.32280803563880567,0.6636022026166597,0.6933333333333334,0.6681988986916702,46,46,2.4098093509674072,0.002829148359577229,True
Stratified,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.009094559469744714,0.026305704509477564,0.03600731786028264,1.6794381591719882,-0.013411389420549244,0.0397034302702759,0.039230328961985084,0.0004731013082908131,0.4068242277761104,0.13076349605860116,57.9380012179934,0.33107429267424804,0.45935043280481797,1.0,0.770324783597591,0,0,0.534245491027832,,
MarketCap,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.009195588747805622,0.025915534630882968,0.6891878921441509,1.8403710389441261,-0.012654769723663133,0.04408523870136527,0.039230328961985084,0.0048549097393801866,0.41000223010332454,0.13275275245615878,58.14526687766341,0.33225866787236236,0.45717149761817755,1.0,0.7714142511909112,0,0,0.5003752708435059,,
Contribution,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.024426735286936077,0.03618058152339962,-0.892222206921605,1.286059025991212,-0.01765661025076835,0.031023025386849312,0.039230328961985084,-0.008207303575135771,0.6645770022971231,0.24778092618910966,28.26139597623616,0.16149369129277805,0.49600291499492405,0.9371428571428572,0.751998542502538,11,11,0.4920530319213867,,
LASSO,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.007357950949062462,0.03029706364214939,-1.0152719596059026,1.3571762880455118,-0.019649324760023127,0.03151573531399943,0.039230328961985084,-0.007714593647985657,0.47259533537579784,0.13113231718084217,56.09121078460877,0.3205212044834787,0.8272416651514414,0.5371428571428571,0.5863791674242793,81,81,3.236771821975708,,
MIQP_Gurobi,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.0133186687768027,0.030563912349132746,-1.9565022822501703,1.0388583664819788,-0.020671024006647647,0.024031703151432104,0.039230328961985084,-0.01519862581055298,0.5678861573441889,0.1419477275236309,41.95192196897103,0.23972526839412017,0.8120504265702724,0.7028571428571428,0.5939747867148638,52,52,1.5969479084014893,0.004436207092185969,True
Layered,175,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.011613927820315327,0.03090908540574372,0.4713505914513937,1.829673333206885,-0.018206365279830786,0.04325801289408493,0.039230328961985084,0.004027683932099846,0.515839796872341,0.043824296791592374,45.925065058267535,0.2624289431901002,0.7164548544240248,0.7428571428571429,0.6417725727879876,45,45,2.5766372680664062,0.002479133687926587,True
Stratified,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.008706342744067928,0.02590553866335936,0.19420541601403146,1.719025823633883,-0.012959884465101507,0.040760426936965244,0.039230328961985084,0.0015300979749801602,0.39961264061113155,0.13330391535271668,59.85484610931549,0.2992742305465774,0.46555520408142154,1.0,0.7672223979592893,0,0,0.5280871391296387,,
MarketCap,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.008725082281821709,0.02721358000862563,0.24424162982641207,1.7478736021375414,-0.013259246820173341,0.041196806974360456,0.039230328961985084,0.0019664780123753722,0.3993458791909128,0.12715538639309035,59.82814551184993,0.29914072755924964,0.4892248811786523,1.0,0.7553875594106738,0,0,0.5415894985198975,,
Contribution,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.022567814205367943,0.0351139871048321,-1.0014003584236473,1.2650877708600003,-0.020499707439901795,0.030296940480172285,0.039230328961985084,-0.008933388481812798,0.6609608626106174,0.21291031894537546,31.38784032188311,0.15693920160941555,0.5102572814822449,0.975,0.7448713592588776,5,5,0.6239573955535889,,
LASSO,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.007730681668923443,0.029840867963424153,-0.5447936188933158,1.5027285899352991,-0.015432083780342764,0.03524911282935994,0.039230328961985084,-0.003981216132625143,0.5036495716118692,0.13536781918987517,53.7167770428158,0.268583885214079,0.8108418190643665,0.56,0.5945790904678168,88,88,3.6115245819091797,,
MIQP_Gurobi,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.011198186692082758,0.031507768329108496,-2.281259734303617,0.9122423707166755,-0.021820162719044415,0.020943126860214933,0.039230328961985084,-0.01828720210177015,0.5274192222293603,0.14770590946021372,46.241246955975605,0.23120623477987803,0.9185300670064432,0.705,0.5407349664967784,59,59,1.667339563369751,0.0028607895405200214,True
Layered,200,2024-Q2,2022-03-28,2024-03-28,2024-04-01,2024-06-30,459,0,504,0.010666391531399168,0.030373397172150346,-0.19860293244329014,1.6430777742851308,-0.019106950868949472,0.03794437386684901,0.039230328961985084,-0.001285955095136071,0.5032419345155762,0.048212427493101395,50.473772650758754,0.25236886325379376,0.7157455950245806,0.72,0.6421272024877097,56,56,2.2924909591674805,0.0016378315175338933,True
