model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
MIQP_Gurobi,100,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.010881296118582223,0.019312603361263257,0.4266398576579435,0.7925394917679546,-0.00756139560993307,0.022908469928544895,0.02067684447453111,0.002231625454013786,0.49078078115727,0.09648812486229033,49.005406036578435,0.49005406036578436,0.6039754259265651,0.72,0.6980122870367175,28,28,1.318739891052246,0.0005252310712506822,True
Layered,100,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.014488033836696545,0.023793726713123204,-0.5077674940263609,0.6305127518841713,-0.013037025292814128,0.01767247674009531,0.02067684447453111,-0.0030043677344357977,0.5352054543304419,0.05168017448562911,40.94146983171053,0.40941469831710525,0.6612597411876924,0.7,0.6693701294061538,30,30,2.597398042678833,0.004886681646414092,True
Stratified,125,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.012522796655983852,0.019886823502200168,2.3135414587955787,1.1417872398178281,-0.004414619482954581,0.03289719124857671,0.02067684447453111,0.012220346774045598,0.44821214382300456,0.1107619296650665,51.24871690133461,0.4099897352106769,0.26036529761627875,1.0,0.8698173511918607,0,0,0.35460829734802246,,
MarketCap,125,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.012300117787316236,0.021300039414398324,1.114206365836084,0.9559506577915491,-0.007283535923780748,0.02708611648910586,0.02067684447453111,0.006409272014574752,0.45647751397080916,0.1236550777240059,51.98551700467201,0.4158841360373761,0.23325005455892325,1.0,0.8833749727205383,0,0,0.34593820571899414,,
Contribution,125,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.028743580218684308,0.03536447209090644,3.0381362280142103,1.4746072981248615,-0.007194567095800254,0.04863130735466048,0.02067684447453111,0.02795446288012937,0.6822123012052841,0.27584506327867675,23.685728664849332,0.18948582931879465,0.44419193336947893,0.912,0.7779040333152605,11,11,0.3274824619293213,,
LASSO,125,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.009442417355150211,0.021166072698855825,-0.47495925378141596,0.6455527266399484,-0.012359325615893773,0.01818629079797396,0.02067684447453111,-0.00249055367655715,0.5142806298243459,0.09639155744218897,50.983756746758225,0.4078700539740658,0.5382832452028814,0.664,0.7308583773985593,42,42,2.3676133155822754,,
MIQP_Gurobi,125,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.013804240700852967,0.022939705655069646,0.17255183620577386,0.7644349354461725,-0.011039289860092508,0.02183248547193961,0.02067684447453111,0.0011556409974085025,0.5369687385272018,0.10239315609360672,43.3082848930102,0.3464662791440816,0.6693474131388819,0.712,0.665326293430559,36,36,1.4870424270629883,0.004448581738875193,True
Layered,125,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.014287903037975556,0.023164962030102872,0.5363112938771712,0.8281636349457429,-0.009093941480344864,0.02400378454738017,0.02067684447453111,0.0033269400728490606,0.5302400213690925,0.04526529659388265,43.75622955358687,0.35004983642869497,0.6930498141396707,0.728,0.6534750929301647,34,34,2.278398036956787,0.004344507519958835,True
Stratified,150,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.011605972874203755,0.019605097221962034,1.5971003580288214,1.0150966741725156,-0.004341736943133098,0.02904371443673348,0.02067684447453111,0.008366869962202372,0.43775772177827577,0.11384376776720474,52.86565829574817,0.35243772197165446,0.2751453292283887,1.0,0.8624273353858056,0,0,0.514265775680542,,
MarketCap,150,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.011696066859009369,0.019564777999740476,1.5903316083814227,1.0081979817259588,-0.0068531917896644595,0.028974655546431416,0.02067684447453111,0.008297811071900307,0.43379432355778746,0.11898597401101682,54.14588765384172,0.3609725843589448,0.2881075577642831,1.0,0.8559462211178585,0,0,0.45201921463012695,,
Contribution,150,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.02648910605461023,0.03047682124350492,3.045769684382081,1.4104178148757645,-0.007505084448433983,0.044896938660731855,0.02067684447453111,0.024220094186200747,0.6576677066167156,0.26715947211363555,27.4974979899515,0.18331665326634333,0.4458380027482689,0.9133333333333333,0.7770809986258655,13,13,0.43062782287597656,,
LASSO,150,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.009361763851944436,0.020796959477019938,-0.6489789296408311,0.6220085627731722,-0.012288503718686707,0.01732593159088447,0.02067684447453111,-0.0033509128836466395,0.5016770706463911,0.0969375198880479,51.643119811886876,0.34428746541257915,0.5987522643483394,0.6,0.7006238678258303,60,60,2.6672563552856445,,
MIQP_Gurobi,150,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.012116613934877018,0.02328210127794438,-1.1514098355751263,0.5129736085840003,-0.017122886130092684,0.013903814528116731,0.02067684447453111,-0.006773029946414377,0.49472918291193,0.11743544314383905,48.37967989148988,0.3225311992765992,0.6761752439211812,0.68,0.6619123780394094,48,48,1.2420039176940918,0.00226462836796599,True
Layered,150,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.01289157492491272,0.021898113045929788,-0.6308883617732582,0.6160103662847857,-0.011152256110792631,0.017224174188371633,0.02067684447453111,-0.003452670286159476,0.5088350622065677,0.05646016292045531,47.047061395085876,0.3136470759672392,0.6516136679109082,0.7466666666666667,0.6741931660445459,38,38,2.075484275817871,0.0022605878585328183,True
Stratified,175,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.01122922184818266,0.019757728889839746,0.9032589354473141,0.8965597634041832,-0.006226366351449703,0.02551513670647898,0.02067684447453111,0.004838292231947872,0.4279062504833871,0.11585157621048327,54.69722586341145,0.31255557636235115,0.3191326569050398,1.0,0.84043367154748,0,0,0.4871954917907715,,
MarketCap,175,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.01119396131579216,0.018971124365319055,1.2361290416245536,0.9439843952476157,-0.0057464967783527185,0.026975619785353455,0.02067684447453111,0.0062987753108223465,0.4170617420343461,0.11379399993753717,55.14865149075637,0.3151351513757507,0.3336419714976998,1.0,0.8331790142511502,0,0,0.5208537578582764,,
Contribution,175,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.02449956260272396,0.027569349425709714,2.436391174046605,1.2415445067549908,-0.007464479165095386,0.03821950934353069,0.02067684447453111,0.01754266486899958,0.6181116463855094,0.22493621937559752,31.09928513896362,0.17771020079407782,0.45565871794068974,0.9314285714285714,0.7721706410296552,12,12,0.5485050678253174,,
LASSO,175,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.009519272516650584,0.022096479766174897,-0.9017012603975958,0.5709831624248908,-0.013927110247612375,0.015682027650151698,0.02067684447453111,-0.004994816824379411,0.49177298707625894,0.0947103059821854,51.497502041974194,0.2942714402398525,0.6057725750976231,0.5942857142857143,0.6971137124511885,71,71,3.104142427444458,,
MIQP_Gurobi,175,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.010967108098780225,0.021804477503297736,-1.0172016023272408,0.5534688003821605,-0.013298369683498758,0.015109293413449798,0.02067684447453111,-0.005567551061081311,0.4846376360607948,0.10066486670799199,49.892504630653235,0.2851000264608756,0.6353835196068168,0.7428571428571429,0.6823082401965916,45,45,1.2634358406066895,0.0010517303925859556,True
Layered,175,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.012299775658136527,0.021704349224396367,-0.18758574983147175,0.7024516400868935,-0.009930806798208002,0.01977642530410928,0.02067684447453111,-0.000900419170421829,0.49237704221310624,0.05108368542186106,48.77515003339867,0.2787151430479924,0.6238163695111711,0.7485714285714286,0.6880918152444144,44,44,1.784400224685669,0.001466114381377707,True
Stratified,200,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.010885691081123758,0.019640472209549134,0.44334014334055705,0.8175684015020237,-0.008161692105793377,0.023130307570084607,0.02067684447453111,0.0024534630955534986,0.4212934460564629,0.11572790980020313,55.35687775851967,0.27678438879259837,0.35086512499094824,1.0,0.8245674375045259,0,0,0.6111485958099365,,
MarketCap,200,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.010847279613115669,0.019385889505479113,0.4863983738274806,0.8221895720981451,-0.0066477249152429255,0.02331111569310851,0.02067684447453111,0.0026342712185773998,0.41985979544158547,0.11065447099145995,55.65374509060473,0.27826872545302367,0.3457058626606948,1.0,0.8271470686696526,0,0,0.5623819828033447,,
Contribution,200,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.02330678504970179,0.028416767942331538,2.2497954195503387,1.2179855590667268,-0.008707400885610915,0.03737362600472682,0.02067684447453111,0.016696781530195715,0.614527740895594,0.19878064190690278,33.57766358974514,0.16788831794872572,0.4138317338809756,0.945,0.7930841330595122,11,11,0.6040313243865967,,
LASSO,200,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.009690437736135942,0.022236931804972132,-0.2004548357230561,0.6895103734320261,-0.012997403443993501,0.019621539241393426,0.02067684447453111,-0.0010553052331376822,0.5011275696385953,0.0970356030342696,51.759523738050056,0.2587976186902503,0.6356138371338982,0.62,0.6821930814330509,76,76,3.6944687366485596,,
MIQP_Gurobi,200,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.00938394129384187,0.01955860471267269,-0.8337737465239313,0.58979450281744,-0.012456099327751937,0.016543119759415248,0.02067684447453111,-0.004133724715115861,0.4637712593730061,0.10217646643409939,52.94758922081841,0.264737946104092,0.5594007242627563,0.74,0.7202996378686218,52,52,1.319298267364502,0.0,True
Layered,200,2024-Q4,2022-09-28,2024-09-30,2024-10-01,2024-12-31,459,0,504,0.010591000796697038,0.018988464449647798,0.005975036484662403,0.7377950578214035,-0.007657625182392058,0.020862833353335164,0.02067684447453111,0.00018598887880405535,0.4740804891902161,0.04705077036468575,52.08982288036725,0.26044911440183627,0.5410265655696265,0.765,0.7294867172151868,47,47,2.1389718055725098,0.00014814493579173974,True
