model,K,quarter,train_start,train_end,eval_start,eval_end,universe_size,assets_dropped,train_length_days,TE_annual_insample,TE_annual_oos,information_ratio_oos,sharpe_ratio_oos,max_drawdown_te_oos,portfolio_return_oos,benchmark_return_oos,tracking_difference,asset_active_share,sector_active_share,n_eff_absolute,diversification_norm,turnover,composition_stability,avg_weight_stability,assets_added,assets_removed,execution_time,solver_gap,solver_optimal
LASSO,150,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.007177784725283584,0.019512165001767574,3.376191810828271,4.4360232154862205,-0.0042805373185086665,0.0961745852944742,0.07792323071187113,0.018251354582603074,0.4264956564221035,0.0998545304391018,47.837777963298294,0.318918519755322,0.7561797895919089,0.56,0.6219101052040455,66,66,2.6384434700012207,,
MIQP_Gurobi,150,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.008765073740148921,0.01876417227915234,2.2541800386152833,4.233349042271588,-0.008490732791004959,0.08967562042659294,0.07792323071187113,0.011752389714721811,0.4396597052797294,0.09699078136503078,45.956633162902214,0.3063775544193481,0.6765689505276056,0.7533333333333333,0.6617155247361972,37,37,1.6115999221801758,0.0010567838646952515,True
Layered,150,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.011161882690418826,0.019814599172508322,2.7762591901253124,4.317783719896604,-0.008244997852951751,0.09316408163079148,0.07792323071187113,0.015240850918920357,0.456110633252672,0.04584381011855167,45.4361127772258,0.30290741851483866,0.6037933968894067,0.7733333333333333,0.6981033015552967,34,34,2.2356350421905518,0.0024554670144402518,True
Stratified,175,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.008563650499135144,0.016896000558280052,2.6998060371295702,4.19564551152145,-0.004612599694709775,0.09055867938957851,0.07792323071187113,0.012635448677707384,0.37697793179042716,0.09498275101815129,46.46405133038085,0.26550886474503343,0.3145646181238182,1.0,0.8427176909380909,0,0,0.5143506526947021,,
MarketCap,175,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.008416700174689602,0.01726472271980926,3.5109214760994796,4.338574602032097,-0.004104349734626055,0.09469802762861668,0.07792323071187113,0.01677479691674555,0.3662342169054737,0.09279866715533912,47.34937943598312,0.2705678824913321,0.32559799146872226,1.0,0.8372010042656388,0,0,0.4875907897949219,,
Contribution,175,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.01859435457996496,0.023965990398260497,-0.044471380421410654,3.350076395825283,-0.01009471408125042,0.07756221050341439,0.07792323071187113,-0.00036102020845674154,0.6005150407820282,0.18270624152148454,28.584270545015837,0.16333868882866193,0.6351967527235163,0.9085714285714286,0.6824016236382419,16,16,0.5420854091644287,,
LASSO,175,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.0071160133409392205,0.019398749964953742,3.3780311994023178,4.414684097294214,-0.003468726958941522,0.09607079380001271,0.07792323071187113,0.018147563088141583,0.4133361518439881,0.10028985244623785,48.45956398577156,0.2769117942044089,0.7384159842480879,0.5714285714285714,0.6307920078759561,75,75,3.2093636989593506,,
MIQP_Gurobi,175,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.009204785431744238,0.018793413301540007,2.4218084642463973,4.207622089635637,-0.00660751790485053,0.09053654058191607,0.07792323071187113,0.012613309870044942,0.4286928861956804,0.10121993580202307,46.47936535692041,0.26559637346811665,0.713957443430209,0.7428571428571429,0.6430212782848955,45,45,1.5207569599151611,0.0017156214988166393,True
Layered,175,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.010308940689340854,0.020322457257389404,2.199926163805037,4.1768966347943985,-0.011028785279794858,0.09030445554814137,0.07792323071187113,0.012381224836270244,0.4412906774813567,0.0456329697799375,47.156236849253936,0.26946421056716535,0.6448947210758245,0.7542857142857143,0.6775526394620878,43,43,2.402576208114624,0.0018345419982460109,True
Stratified,200,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.008267525067528439,0.018034599919825527,2.9758222768722464,4.241698394263996,-0.00538050504687999,0.09276510475023536,0.07792323071187113,0.014841874038364233,0.3647407178392167,0.0920513033754573,48.057709335178984,0.24028854667589492,0.34371325467515135,1.0,0.8281433726624243,0,0,0.5693669319152832,,
MarketCap,200,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.008250829427227385,0.017260739223169494,3.464141832351975,4.359551363037587,-0.004958494883950253,0.09448359119458916,0.07792323071187113,0.01656036048271803,0.35727421464778114,0.08962357925824713,48.11811025152331,0.24059055125761655,0.3357610442137795,1.0,0.8321194778931102,0,0,0.5757946968078613,,
Contribution,200,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.017044209623059376,0.02486843444087387,0.5257773951772899,3.597844613716369,-0.00901406745442404,0.081487890106833,0.07792323071187113,0.0035646593949618666,0.5773598681186901,0.15262004502146453,30.960182280610127,0.15480091140305063,0.5863331402158227,0.9,0.7068334298920886,20,20,0.5140550136566162,,
LASSO,200,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.007374641025274457,0.01846826514037557,3.9126441232755447,4.543763694832745,-0.003196789931039604,0.09796310309241063,0.07792323071187113,0.020039872380539503,0.4242062906732613,0.10221121047031895,47.72898797149891,0.23864493985749455,0.7844930649250456,0.56,0.6077534675374772,88,88,3.7778961658477783,,
MIQP_Gurobi,200,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.00837486413851344,0.018096943933481973,3.365247083056176,4.3653328223646515,-0.0033315380532631064,0.09478761232330424,0.07792323071187113,0.01686438161143311,0.3938447104655147,0.09581842136561017,50.35807387105209,0.25179036935526045,0.5653366293476438,0.755,0.7173316853261781,49,49,1.367833137512207,0.0009777949811591146,True
Layered,200,2025-Q3,2023-06-27,2025-06-30,2025-07-01,2025-09-30,459,0,504,0.00822212301150408,0.01862235036145138,2.84057747663439,4.3449550930233345,-0.008223439617348803,0.09260093664812463,0.07792323071187113,0.014677705936253505,0.4032335630810501,0.03999010940736194,49.73540048704409,0.24867700243522045,0.45762564173369047,0.77,0.7711871791331548,46,46,2.12442946434021,2.5126333569187222e-05,True
