Asset,Benchmark_Weight,Portfolio_Weight
AES,0.0002432400775717744,2.371000136418281e-19
MGM,0.00021627897948819764,2.0856597639407216e-19
NWSA,0.0002971854768758904,2.005475258680305e-19
RL,0.00048290222281423744,1.849422242010067e-19
NTRS,0.0005867003582793171,1.8360123579779322e-19
DAL,0.00096800766742762,1.7743565764178268e-19
HBAN,0.0007483576466606522,1.6605522175040843e-19
TER,0.0011124455161278318,1.627123267928944e-19
NWS,0.00031388045678407535,9.226820060302034e-20
TGT,0.001096401343315377,9.062592668757884e-20
DVN,0.0005561931407017077,5.905880814233478e-20
NXPI,0.0012306775955777572,3.1508268801812134e-20
COO,0.0003510709311554791,1.6311587606315818e-20
PNR,0.0003460959246046249,0.0
GEHC,0.0008039330770985046,0.0
DELL,0.0017109213157458826,0.0
ON,0.0005764906336278971,0.0
MCHP,0.0008527495499701165,0.0
HPE,0.0005845949426530453,0.0
ADI,0.0036471181430416306,0.0
IR,0.0007850839506715775,0.0
PH,0.0026927585693850343,0.0
APO,0.0013957200881915927,0.0
RCL,0.0018282802856895502,0.0
FCX,0.0020657357652535415,0.0
SYF,0.0005600814526553223,0.0
STT,0.0007765682702608758,0.0
PLD,0.002787450442183405,0.0
NCLH,0.0002394266054207744,0.0
GRMN,0.001028306722749736,0.0
SPG,0.0016062743931722888,0.0
TOTAL,0.7044575639424868,1.0
