Asset,Benchmark_Weight,Portfolio_Weight
TROW,0.00044249015000258883,0.0
PH,0.0026927585693850343,0.0
AXP,0.004855267515907933,0.0
PNC,0.0018936549303631008,0.0
MET,0.0010517501563922158,0.0
CFG,0.000576509058382294,0.0
HST,0.0002972300966374147,0.0
SWKS,0.0001884164244666568,0.0
NTAP,0.0004159847632508946,0.0
GEHC,0.0008039330770985046,0.0
MCHP,0.0008527495499701165,0.0
C,0.004369901972308414,0.0
RL,0.00048290222281423744,0.0
MCO,0.001786891399555424,0.0
PANW,0.0025625286170403733,0.0
RCL,0.0018282802856895502,0.0
PNR,0.0003460959246046249,0.0
TER,0.0011124455161278318,0.0
IR,0.0007850839506715775,0.0
ON,0.0005764906336278971,0.0
HPE,0.0005845949426530453,0.0
SYF,0.0005600814526553223,0.0
FTV,0.00039923222750946517,0.0
ANET,0.0034477023769667187,0.0
ROK,0.000972033390166363,0.0
AMP,0.0009510022217981488,0.0
GRMN,0.001028306722749736,0.0
HPQ,0.0003695641541782555,0.0
NUE,0.0008447818768572483,0.0
CTSH,0.0006591283261045431,0.0
DVN,0.0005561931407017077,0.0
DECK,0.0003658152762888737,0.0
GPN,0.00045820818744282134,0.0
HAL,0.0006317384219963223,0.0
TOTAL,0.7715740153734081,0.9999999999999999
