Asset,Benchmark_Weight,Portfolio_Weight
HSIC,0.00020766979775378074,0.0015904107148669488
SPGI,0.0027845305490964093,0.0015442832532667817
TXT,0.000361070062586082,0.0014863761909751389
NTAP,0.0004159847632508946,0.001482204805044315
GM,0.001584173297594306,0.001461402261340167
TER,0.0011124455161278318,0.0014583179872198582
OKE,0.0011122001397258167,0.0014363403516754313
MTD,0.0005913799445566927,0.001373259720844312
ARE,0.00020078750625915893,0.001353633721126646
NXPI,0.0012306775955777572,0.0013352882564813752
MS,0.005929393847739337,0.0013331711982873138
ALGN,0.0002882739871093419,0.0012584140354687172
MMM,0.0018396869306009044,0.0012266027005494197
MCO,0.001786891399555424,0.0011878005889025978
INCY,0.0004187003481968438,0.0011843206598834768
STLD,0.0005956967181470187,0.0009991438549904902
TDG,0.0015601072966665737,0.0009730942890322841
LUV,0.0005536336065377418,0.0009166073035335101
SW,0.0005102750366713005,0.0009049881903111474
MSCI,0.000904799997723303,0.0008215884474409382
PODD,0.00037214572916991124,0.0008072758498421401
TGT,0.001096401343315377,0.0008025024177964442
STZ,0.0005699902253020955,0.0007757454928495331
DLTR,0.0005442799872384047,0.0007682367892507353
C,0.004369901972308414,0.0007244935800209062
BEN,0.000300619455049353,0.000603402666749754
TAP,0.00019936066400568747,0.0005685849602723612
MRNA,0.00042470100658387487,0.0005357967315575254
PEG,0.0009007469822408974,0.0005261095765344522
DHR,0.0031108541293236487,0.0004861677621067063
ZBH,0.0004206971524788554,0.00043639944267624345
TPR,0.0006903784315013758,0.00042886010934084837
PCG,0.0008722707494476153,0.0003969477686348216
STX,0.0018778642270690785,0.00031509269832309027
DELL,0.0017109213157458826,0.00023988688487478117
PLD,0.002787450442183405,0.0002318713339646572
PTC,0.00039317478816203795,0.00022490416244354334
ROST,0.0013911629748727668,0.0002061192863706389
GEHC,0.0008039330770985046,0.0002036113848941002
DOC,0.0002558152522628648,0.00019399035979912154
AXP,0.004855267515907933,0.00016927670315763015
SOLV,0.00028050999793439194,0.0001393982443432858
AME,0.001146609832210771,0.0001304587851565329
FOX,0.0005105788298763916,0.00010584573007258252
DXCM,0.000609771121130175,9.720848993423319e-05
RVTY,0.00024156648136455734,8.499446734756414e-05
HPE,0.0005845949426530453,5.1831551067094116e-05
CSX,0.0016670800431433368,4.152793129260282e-05
NWS,0.00031388045678407535,4.113017156274377e-05
PNC,0.0018936549303631008,8.725217636659527e-08
DECK,0.0003658152762888737,3.853994254336626e-19
HUBB,0.0005857533345130139,3.6399603767569993e-19
APTV,0.00034991103259830503,2.447752247885604e-19
SYF,0.0005600814526553223,2.40997589311515e-19
PKG,0.0004384678280946808,2.1440259581059472e-19
ON,0.0005764906336278971,1.9407380507649151e-19
RL,0.00048290222281423744,1.9068567328747431e-19
CFG,0.000576509058382294,1.8294181963899651e-19
DAL,0.00096800766742762,1.7014460676267286e-19
COIN,0.0010262736285893213,1.5976897071269235e-19
ZBRA,0.00025027560017218083,1.565881041044704e-19
IDXX,0.0011111030919663519,1.5412377265874582e-19
ROK,0.000972033390166363,1.381696305577077e-19
DVN,0.0005561931407017077,1.3552527156068805e-19
CMI,0.0017079926407666045,1.1699380687635018e-19
AES,0.0002432400775717744,8.565358782794108e-20
SPG,0.0016062743931722888,7.367456944319176e-20
STT,0.0007765682702608758,6.532479709383788e-20
PNR,0.0003460959246046249,6.236018177844782e-20
NWSA,0.0002971854768758904,5.897204998943062e-20
MPWR,0.0012082785183410466,5.558391820041342e-20
SNPS,0.0017131439954632226,4.584303930698896e-20
HAS,0.0002960471671372445,3.973462011001273e-20
NRG,0.000822911090709227,3.5535785428402367e-20
SRE,0.0013060693659513918,3.3881317890172014e-20
TEL,0.0014548358265771143,3.301698797498534e-20
SHW,0.001889354902636,1.0267655522308349e-20
HST,0.0002972300966374147,8.150073154172598e-21
TTD,0.00024614535569587783,7.964267143076041e-21
RF,0.0005411560012528211,7.726556680545448e-21
SNA,0.0004227026095076748,6.776263578034403e-21
MAS,0.00030985568111214715,3.623223288397746e-21
PH,0.0026927585693850343,0.0
FTV,0.00039923222750946517,0.0
A,0.0007208701085735243,0.0
COO,0.0003510709311554791,0.0
RMD,0.0007887057924623021,0.0
IEX,0.0003316806851893715,0.0
RJF,0.0006627952827144453,0.0
APO,0.0013957200881915927,0.0
NTRS,0.0005867003582793171,0.0
CPAY,0.0004959336899918468,0.0
HBAN,0.0007483576466606522,0.0
ALB,0.0004580940658916386,0.0
PYPL,0.000895447196345306,0.0
MGM,0.00021627897948819764,0.0
NCLH,0.0002394266054207744,0.0
MHK,0.00016291025777730845,0.0
RCL,0.0018282802856895502,0.0
MNST,0.00177971590478464,0.0
MKC,0.00039080027641488963,0.0
TOTAL,0.8341028469351771,1.0
