Asset,Benchmark_Weight,Portfolio_Weight
IEX,0.0003316806851893715,0.00015608337628008836
AME,0.001146609832210771,0.00013444631053201008
A,0.0007208701085735243,0.00012816510816341184
STT,0.0007765682702608758,0.00011628599021721868
TGT,0.001096401343315377,0.00011245704338335322
MCO,0.001786891399555424,7.430757362208273e-05
SWKS,0.0001884164244666568,5.8448672685840414e-05
HPE,0.0005845949426530453,4.0061993209867935e-05
PH,0.0026927585693850343,8.53886389582158e-19
DECK,0.0003658152762888737,4.54722113188569e-19
PNR,0.0003460959246046249,3.136911274707279e-19
SYF,0.0005600814526553223,3.0416200681411704e-19
ROK,0.000972033390166363,2.5461057939974047e-19
IDXX,0.0011111030919663519,2.213645362200092e-19
NRG,0.000822911090709227,1.9362420719743085e-19
NWSA,0.0002971854768758904,1.5529596633417376e-19
SOLV,0.00028050999793439194,1.2247343962806962e-19
COIN,0.0010262736285893213,1.2162640668081532e-19
RF,0.0005411560012528211,1.1928905272268815e-19
NWS,0.00031388045678407535,1.087011408820094e-19
RCL,0.0018282802856895502,7.271025397687947e-20
SRE,0.0013060693659513918,7.270224062370163e-20
ZBRA,0.00025027560017218083,6.720453981972652e-20
PYPL,0.000895447196345306,5.746366092630207e-20
TROW,0.00044249015000258883,5.336307567702092e-20
APO,0.0013957200881915927,4.856180162695408e-20
MGM,0.00021627897948819764,3.839740625990247e-20
CFG,0.000576509058382294,3.395849663999524e-20
HBAN,0.0007483576466606522,1.5315758447222775e-20
MHK,0.00016291025777730845,1.2359156485010581e-20
APTV,0.00034991103259830503,4.9396048433575835e-21
FTV,0.00039923222750946517,0.0
HUBB,0.0005857533345130139,0.0
DAL,0.00096800766742762,0.0
COO,0.0003510709311554791,0.0
SNA,0.0004227026095076748,0.0
TDG,0.0015601072966665737,0.0
CPAY,0.0004959336899918468,0.0
MPWR,0.0012082785183410466,0.0
ON,0.0005764906336278971,0.0
NTRS,0.0005867003582793171,0.0
AES,0.0002432400775717744,0.0
RJF,0.0006627952827144453,0.0
HST,0.0002972300966374147,0.0
ROST,0.0013911629748727668,0.0
NCLH,0.0002394266054207744,0.0
PKG,0.0004384678280946808,0.0
ALB,0.0004580940658916386,0.0
RL,0.00048290222281423744,0.0
HAS,0.0002960471671372445,0.0
TOTAL,0.79996504065146,1.0000000000000002
